id,slug,canonical_name,category,book_count,total_mentions,reason_count,reasons,books
ent_1c6b4cc31b77,natural-facult,natural. facult.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_718a69b42a21,nat-vulp,Nat. Vulp.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_b67dc4351b7e,naing,Naing.,CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_679bdd53106b,nac,nac.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_4ee419fad84f,n-26-p-333,n.26.p.333,OBJECT,1,1,1,high_digit_ratio,polyanthea_medicinal
ent_83181e4f3a5d,n-16-p-696,n.16.p.696,OBJECT,1,1,1,high_digit_ratio,polyanthea_medicinal
ent_171083552d61,n-11-p-329,n.11.p.329,OBJECT,1,1,1,high_digit_ratio,polyanthea_medicinal
ent_9eda52d6adf4,mo-recb,Mó^recB^,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_1e5823e81545,mem-de-l-acad,Mém. de l'Acad.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_81dc918f25e9,melanges-philos,Mélanges Philos.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_ffac082d5126,ma-a,mã/ã,CONCEPT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_deed243027ef,myrtace-e,Myrtace^e,CONCEPT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_79b116852488,mynjksl-engler,MynJkSL^ Engler,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_ba8923674889,muric-ii,Muric/ii,PLANT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_1b701e0725af,mund-conf,Mund. Conf.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_7ebe5790b457,mu,Mu,PLANT,1,1,1,very_short_low_count,coloquios_da_orta_1563
ent_95be6844a9ec,msnov-gen,MsNov. gen.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_0604532b4306,mr-h-c,Mr. H. C.,PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_fce09f9b4ba9,mr-c,Mr. C.,PERSON,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_83b40126cd16,mr,Mr.,PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_db67c7b4ab01,motor-broca,motor ('Broca'),DISEASE,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_6ab2b87c74b7,morph-mihifol,Morph.mihifol.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0675fc50404f,morph-impetig-serpig,Morph.Impetig.&Serpig.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0a10e1be47d5,morph,Morph.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_5d8a86a1cd1b,morbil,Morbil.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_dab43903e7c7,morb-gallic-polyanthea,Morb.Gallic.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_6f3bc4ec3202,morb-cutan-disease,Morb.cutan.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_17de380a2863,morb-pueror,Morb. pueror.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d784b6651516,morb-occult,morb. occult.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_5b1a7730ce4e,morb-intern,Morb. intern.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_70e448f3ab22,morb-infim-ventr,Morb. infim. ventr.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_8675cd3e4af6,morb-gallic,Morb. Gallic.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f4af4acea7f9,morb-facr,Morb. facr.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f4d91f7a2524,morb-cutan,Morb. cutan.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_914c2380c286,monte-cor,monte Cor',PLACE,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_630da0462f1e,modern-geogr,Modern Geogr.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_4f87a72b0d59,miracul-sanat-lunat,Miracul. Sanat. lunat.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_cc838cafe512,mimosa-catechu-linn,"Mimosa Catechu, Linn.",PLANT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_9818af3e8dfd,mihi-fol-504-col-r,mihi fol. 504.col. r.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_101d798b4586,mihi-933,mihi 933.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_751cf5b923fa,mihi-146-col-1,mihi 146. col. 1.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_be6ee2231fb0,michael-angel-rot,Michael Angel. Rot.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_905d8dd2b37c,mercat-de-recto-prfidior,Mercat. de Recto præfidior.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_c8343a51fd55,mento-di-lefne,mento di^lefne,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_1bbbac0b7e4a,mentiscap-11,mentiscap.11.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_71fed1b6ca21,mendonca-andre-furtado-de,Mendonça (André Furtado de),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_01a0311c6409,mello-martim-aifonso-de,Mello (Martim Aifonso de),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_f0dcabcfe11d,melish-geogr,"Melish, Geogr.",PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_9518629a098b,melcolr,Melcolr),SUBSTANCE,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_3406deaf0e44,mekoi,Mekoi^,PLACE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_2d4e73a6a292,mef,Mef.,PERSON,1,1,1,wrapped_punctuation,ricettario_fiorentino_1597
ent_f0ab6bdbb6d3,medicinische-psychol,Medicinische Psychol.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_3a81ee1cf61a,medic-prim,Medic.prim.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0a120499c931,medic-fect-7,medic.fect.7.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_da52a4b767f5,medic-univers,Medic. Univers.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_b5b2c668a1df,medic-penis-morb,Medic. Penis morb.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1256962f4d00,meda-dandrade-d,Meda Dandrade (D.),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_0bc1d96f18e2,med-repos,Med. Repos.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_477a0ef5ae1a,me-plant,Me,PLANT,1,1,1,very_short_low_count,ricettario_fiorentino_1597
ent_80bccb60df93,mauro-fra,Mauro (Fra),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_f6be4dfc664e,mau-ind-n,Mau Ind^ n,PLACE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_64ba833390cf,matth-cap-28-verf,Matth.cap. 28. verf.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_fa882d6540d1,mascarenhas-d-j080,Mascarenhas (D. J080),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_87e837de664b,marignoui-fr-joso-de,MarígnoUi (Fr. JoSo de),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_66f9009a9498,martin-andres-de-s,Martin (Andrés de S.),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_4912d720cc08,marit-geogr,Marit. Geogr.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_3e054d3eea2f,march-14th,March 14th,OTHER_CONCEPT,1,1,1,date_phrase,principles_of_psychology_james_1890
ent_78ee1a5a5077,marc,Marc.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_cee0c464b7f6,mara-ion,Mara/ion,PLACE,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_dec30b67b7a2,maquien-makian,Maquien (Makian),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_b2b7d473d123,manuel-el-rei-d,Manuel (El-rei D.),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_251905bbd64c,mantis-spagyr,Mantis Spagyr.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a3409e4da08a,manicai-bo,Manicai/bo,PLACE,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_f84fd6c3a35b,mange,Mange.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_773d7517f2cf,manard,Manard.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_c1a267d74ddd,man-eira,man^^eira,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_26f16cf48c73,man-fol-88-verf-cap-72,man. fol. 88. verf. cap. 72.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_76c50b022df2,mambre-michele,Mambré (Michele),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_8af9e4699582,malig,malig.,DISEASE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1924610f1ec3,mal-ind-i,MaL Ind^ i,CONCEPT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_4bf9a3ff4ccb,maiigos-es,Maiigos^es,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_200b0665f401,mai-mea,Mai. meã.,CONCEPT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_6eaf6aa93ec1,maha-ari,maha\ari,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_b18f25a2a29a,magno-alberto,Magno (Alberto),PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_cb29f5ba7b03,mag-ftr-mphtf,"Mag,ftr./mphtf",SUBSTANCE,1,1,1,slash_noise,ricettario_fiorentino_1597
ent_15f483f524d6,maffil-acak,Maffil.Acak.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_9b7e56f53ab1,m-s,M.'s,PERSON,1,1,1,high_punctuation_ratio,principles_of_psychology_james_1890
ent_d055cfcacbc5,m-roy,M. Roy.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_ed12451954a1,lus,Lus.,OBJECT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_def1cf0e6dd7,lufit-lib-prax,Lufit. lib. Prax.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_efca4c12b314,lucret,Lucret.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f5e119a1e0f0,luc-person,Luc.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f0f75030d87f,louis-v,Louis V.,PERSON,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_9af01d3412e7,long-85-37,long. 85° 37',CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_219416233ddd,lond-priee-curt,Lond. Priée Curt.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_24add09c816d,lo-ce-hi-o-vero-lincti,LO CE HI» O VERO LINCTI,DISEASE,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_cfa62c75acb5,lo,Lo,PLACE,1,1,1,very_short_low_count,polyanthea_medicinal
ent_71b9f97a1fa7,lie,Li•e,DISEASE,1,1,1,ocr_noise_char,english_physician_1652
ent_2ddd57f03092,livro-xn-43-ed-nisard-cap-19,"livro xn, 43^ ed. Nisard, cap. 19",CONCEPT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_651f89d23b40,lit-ap,Lit. ap.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_3c2b6e633f31,liquor-antepilept,Liquor Antepilept.,SUBSTANCE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_61a668eba697,linsch,Linsch.,PERSON,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_c2bed3838ad8,lilogr,Lilogr.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_910658e2bff7,ligmtm-colubrinum-primum-et-lauaatissimum-gar-ice-ab-horto,Ligmtm colubrinum primum et lauãatissimum Gar^ice ab Horto,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_b74e94d3aaf2,lieues-mar-car,lieues mar. car.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_8e0a3120c2bb,librodemirab-curat,librodeMirab. curat.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a46bfeb36a35,lib-deaquis-mine,lib.deaquis mine,OBJECT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_fbcf1d9b1f01,lib-4-cap-21-mihi-fol-512,lib.4 cap.21 mihi fol. 512,OBJECT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_bfb9a3b5e181,lib-3-delocis,lib.3.deLocis,OBJECT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_ab21fe76840f,lib-2-de-pestediz,"lib.2.de peſtediz,",CONCEPT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_8b46c98a1b82,lib-13-meth-cap-14-fol-mi,lib.13.Meth.cap.14.fol. mì,OBJECT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_8c2f82c7eea4,lib-1-delethargo-cap-12,"lib.1.deLethargo,cap.12",CONCEPT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_9b5042ccb284,lib-decur-morb,lib. deCur. morb.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1b0efb22321d,lib-de-tremore-cap-5-fol,"lib. de Tremore, cap. 5.fol.",OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_1552e107ef78,lib-de-natur-mulieb,lib. de Natur mulieb.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_3974fa15f342,lib-8-epiftol-consult,lib. 8. Epiftol. & Conſult.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d09aed05f10b,lib-7-de-venen-ex-animal,lib. 7. de Venen. ex animal.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_ba427f10e400,lib-5-defebr,lib. 5. deFebr.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_a48ab4d29742,lib-4-cap-6-de-cur-pestil,lib. 4. cap. 6. de Cur. peſtil.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_8a7624328567,lib-4-aphor-17,lib. 4. Aphor. 17.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_770ce4b64429,lib-3-tract-t-cap,lib. 3. tract. T. cap.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d86188963daf,lib-3-prax-histor-observ,lib. 3. Prax. hiſtor. obſerv.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_63696714b01b,lib-3-de-loc-affect,lib. 3. de Loc. affect.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d8796d60d9b4,lib-3-de-dolor-ventricul,lib. 3. de Dolor. ventricul.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f0278cddf24d,lib-3-de-ar-medic,lib. 3. de Ar. Medic.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_79ccf3f5d3a4,lib-2-logic,lib. 2. Logic.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_07ac54400f32,lib-2-institutio-num-medic-cap-12-mihifol-71,lib. 2. inſtitutio- num Medic.cap.12. mihifol.71,OBJECT,1,1,1,bibliographic_fragment,polyanthea_medicinal
ent_7b8d6b34dfae,lib-2-epistol-fol-mihi-44-verf,lib. 2. Epiſtol. fol. mihi 44. verf.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_7ad13f97351d,lib-2-cap-6-fol-mihi-76,lib. 2. cap. 6. fol. mihi 76.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_aa64a733d09b,lib-14-epistolar-4-fol-27,lib. 14. Epiſtolar. 4. fol. 27.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d8cb8b15cd17,lib-13-method,lib. 13. method.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_94d8ba0c13cf,lib-12-de-curand-affect,lib. 12. de curand. affect.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_db8c26a7b7cb,lib-1-de-intern-morb,lib. 1. de Intern. Morb.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_68444aeecb98,lib-1-de-art-curat-ad-glauc,lib. 1. de Art. curat ad Glauc.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d42f90fb832c,lib-1-de-3-medic-princ-hift,lib. 1. de 3. Medic. princ. hift.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_9f18f26cdc10,lib,Lib.,OBJECT,1,1,1,wrapped_punctuation,coloquios_da_orta_1563
ent_7c3b58564404,lib-4-thefaur-vit-hu-man-cap-14-fol-mihi-180-verf,lib . 4.Thefaur. vit.hu- man. cap. 14. fol. mihi 180. verf.,OBJECT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_0386cd0b66b1,li,Li,CONCEPT,1,1,1,very_short_low_count,english_physician_1652
ent_47d5dc9d9fe9,letlers-writlcn-in-the-interior-of-cuba-in-fetruary-and-may-1828,Letlers writlcn in the Interior of Cuba in Fetruary and May 1828,OBJECT,1,1,1,date_phrase,relation_historique_humboldt_vol3_1825
ent_7bcd718e49df,les-maladies-veneriennes-che-les-hebreux-avepoque-biblique,Les maladies vénériennes che^ les Hebreux àVÉpoque Biblique,OBJECT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_cc9f673a9dbb,les-maladies-de-la-m,Les Maladies de la M.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_c55e5c5e348f,leonardo-celf,Leonardo Celf.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_6b19be01e1d7,leon-jacchin,Leon. Jacchin.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_2194d03c8c15,leipzig-berichte-math-phys-classe,"Leipzig Berichte, Math.-phys. Classe.",ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_c54e466e52ad,lehrbuch-d-psych,Lehrbuch d. Psych.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_c612249aacf1,lehrb-zur-psychol,Lehrb. zur Psychol.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_e86bdf288829,lectures-on-metaph,Lectures on Metaph.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_c2ba56833bc4,lect-on-met,Lect. on Met.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_5680ff144cc5,le-no-aloe-crudo,Le^no aloè crudo,PLANT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_456657091d9e,le-mi,le/mi,SUBSTANCE,1,1,1,slash_noise,ricettario_fiorentino_1597
ent_02a8425ca037,lbh-d-empir-psych,Lbh. d. empir. Psych.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_26f3a51b549c,laudanoopia,laudanoopia.,SUBSTANCE,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_555329a57d85,lat-j7-23,"Lat. J7"" — 23»",CONCEPT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_26d7d0a12994,lat-i5-x4,Lat. i5» — x4»,CONCEPT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_1cdf46da9f88,lat-bor,LAT. BOR.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_8afdd272f3db,las-ci-cuyzas,Las Ci^cuyzas,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_7f727fbc2264,lart,Lart.,PERSON,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_57f724a135dc,lang-epistol-10-fol-mihi480,Lang. Epiſtol. 10. fol. mihi480.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_7e8e7a238b13,lagascea-mollis-cav,Lagascea mollis Cav.,PLANT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_96ada02536d0,lact-orb-nov,Lact Orb. nov.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_427275af1a9f,la-una-chica,La- (^una chica,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_416bb2aab643,la-e-eceria,la e^eceria,PLACE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_e5d272957e95,la,La,PLANT,1,1,1,very_short_low_count,english_physician_1652
ent_e585b1e512dc,l-oxide-de-fer,l^oxide de fer,SUBSTANCE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_2df737aa6932,l-ancien-eau,l'Ancien- (eau),PLACE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_fc5ff729f79b,l-a-g-llc,"l'a,g„,llc",OBJECT,1,1,1,high_punctuation_ratio,relation_historique_humboldt_vol3_1825
ent_58fd5d865846,kongl-svenska-vetenskaps-akad-handl,"Kongl. Svenska Vetenskaps Akad, Handl.",ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_8bf084675a7f,kllog,kllog.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_1706157288fa,kicholstn-joum,"Kicholstn,Joum.",OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_15c15388707c,khalf,Khalf.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_9e7f6bbfb9ab,karun-elf,karun/elf,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_c847d6726ebf,kapur-japun,kapur ^ Japún,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_7fb2ed79c011,jungers-flozgeb,Jùngers Flôzgeb.,SUBSTANCE,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_3cc20031b497,june-1890,June 1890,OTHER_CONCEPT,1,1,1,date_phrase,principles_of_psychology_james_1890
ent_48d25f7cf51d,july-25-1651,"July, 25. 1651",CONCEPT,1,1,1,date_phrase,english_physician_1652
ent_a463af49890b,julian,Julian.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f5d9906d1668,jul-ul,Jul/ul,PLANT,1,1,1,slash_noise,coloquios_da_orta_1563
ent_18788544b095,judic-6-verl-13,Judic. 6. verl. 13.,CONCEPT,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d8b3280e1965,journal-of-spec-phil,Journal of Spec. Phil.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_0b5405accbde,journal-of-physiol,Journal of Physiol.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_993434abccc6,journal-0-science,Journal 0/ Science,OBJECT,1,1,1,slash_noise,relation_historique_humboldt_vol3_1825
ent_5d5c9f77b233,journ-of-spec-phil,Journ. of Spec. Phil.,ORGANIZATION,1,1,1,wrapped_punctuation,principles_of_psychology_james_1890
ent_4d788f202114,joum-ofihe-roy-instit,Joum. ofihe Roy. Instit.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_6a76fe9934f6,joum-de-phys,"Joum, de phys.",CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_674fa5bbcea3,jose-sca-ugero,José Sca« Ugero,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_a8da75da8ad2,jor-fol-309-col-2,Jor. fol. 309. col. 2.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_4af2cee22478,jones-mr-j-m,"Jones, Mr. J. M.",PERSON,1,1,1,wrapped_punctuation,origin_of_species_darwin_1859
ent_8c27cbbc04f5,joco-e,Joco^e,OBJECT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_b6ea5bf337a4,joao-lopes-cor,Joao Lopes Cor.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_f3c84e6b0275,joann-virider,Joann. Virider.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_d7e7d0182521,jl-rcitrio-americano,Jl^rcitrio americano,OBJECT,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_3491ec34f5ca,jij-xaw,jij^Xaw,PLANT,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_5de9b8d1bb19,jfcle-tuaiftcondo-gduw,Jfcle^tuÀiftcondo GdUw-,PERSON,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_c7e6b077de7d,jestim-de-la-temp,JEstim. de la temp.,OBJECT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_114b416c4f91,jeronymo-di-s-stephano,Jeronymo di S.'« Stephano,PERSON,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_7fd6ce14d7ac,jat,Jat.,CONCEPT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_3e116fca865b,january-4-1888,"January 4, 1888",OTHER_CONCEPT,1,1,1,date_phrase,principles_of_psychology_james_1890
ent_ff8c5218d988,january-17-1887,"January 17, 1887",OTHER_CONCEPT,1,1,1,date_phrase,principles_of_psychology_james_1890
ent_8339b47c5ac8,janfon,Janfon.,PERSON,1,1,1,wrapped_punctuation,polyanthea_medicinal
ent_7425a9c6cfb3,j-olcancitos,J^olcancitos,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_fd32226815a9,j-edictnale,J^edictnale,OBJECT,1,1,1,ocr_noise_char,ricettario_fiorentino_1597
ent_2fe0fc041df2,j-cuy,J^cuy,PLACE,1,1,1,ocr_noise_char,relation_historique_humboldt_vol3_1825
ent_ea98dd1f03dc,j-ofbritish-india,J^. ofBritish índia,PLACE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
ent_1453550765d5,j-pie,J<PÌè,SUBSTANCE,1,1,1,symbol_noise,ricettario_fiorentino_1597
ent_000eabeddd4e,j-integerrima-jacq,J. integerrima Jacq.,PLANT,1,1,1,wrapped_punctuation,relation_historique_humboldt_vol3_1825
ent_f8f7bfb22814,iv-ot,Iv^ót,PLACE,1,1,1,ocr_noise_char,coloquios_da_orta_1563
